25,20,8,93,False,False,89
39,18,8,113,False,True,171
60,28,8,150,False,True,12956
34,25,10,115,False,True,186
47,21,8,118,True,False,22
18,9,3,47,True,False,24
35,16,10,111,False,True,21
20,10,2,52,True,False,23
6,5,0,21,True,True,11
10,5,3,30,True,False,7
37,14,3,93,False,True,21
26,15,3,59,False,False,12
0,0,0,2,False,True,5109
129,52,33,362,False,True,263
25,12,13,86,False,False,7238
71,48,16,228,True,True,331
51,17,5,127,False,False,8
31,21,7,97,True,True,52
2,6,0,13,False,True,12
24,16,5,81,True,True,219
44,27,11,146,False,False,15
34,20,12,98,False,False,11
8,8,0,29,True,False,11
6,3,3,21,True,False,2
1,2,0,7,False,True,4
34,17,12,118,True,False,3
17,22,10,86,True,True,1
7,5,2,31,True,True,6
19,13,3,62,True,False,12
68,43,15,207,False,True,2903
18,13,6,61,True,False,1
9,5,1,27,False,True,12
12,5,2,35,True,False,6
10,6,3,39,False,True,51
3,1,0,5,True,False,11773
34,25,8,118,True,True,18
78,65,31,293,True,False,357
2,2,0,7,True,False,8817
7,5,0,21,True,False,5
6,5,1,21,True,True,22
5,2,0,14,False,True,7595
66,43,8,209,True,False,12
14,6,3,41,True,True,3
13,10,3,40,False,True,2
13,6,4,32,True,False,2
17,9,3,60,False,True,19068
178,90,31,450,True,True,914
13,11,2,44,False,True,6
52,23,10,140,False,True,22
39,42,12,157,False,True,14
4,3,0,14,False,True,2
18,18,15,81,True,True,30
2,0,0,2,True,False,6
48,27,5,138,False,False,16
27,17,5,85,False,False,122
21,16,2,74,False,True,26
198,149,38,714,True,True,13
3,2,1,10,True,False,35
54,27,9,164,True,True,5
8,3,0,18,True,True,10
31,14,6,81,True,True,3
23,12,6,71,False,False,11837
31,14,6,84,False,True,14428
73,34,2,169,True,False,15885
21,7,2,50,False,True,16717
66,40,19,224,True,False,34
23,22,10,102,False,False,7
10,8,1,41,True,False,24093
34,20,5,101,False,False,18
38,25,6,136,True,True,3067
11,11,6,52,False,True,8100
37,18,3,95,False,True,0
22,4,3,50,False,True,0
25,10,4,67,False,False,2
73,49,10,229,False,False,21
4,4,0,15,True,True,2
32,29,8,124,False,True,1288
28,18,9,91,False,True,53
13,7,2,41,False,True,10
238,133,49,690,True,False,68
12,8,5,38,True,False,2
14,10,2,44,True,False,1222
18,16,5,63,False,True,11
8,4,1,22,True,False,10
14,6,1,37,True,True,4
7,6,1,26,True,True,36
89,56,15,306,True,False,17
5,3,3,20,False,True,10042
30,15,4,98,False,True,7
11,4,3,31,True,False,1
31,13,9,84,False,False,911
15,4,0,39,False,True,15752
22,12,3,66,False,True,296
0,0,0,0,False,True,3
5,4,2,17,False,False,249
49,28,23,172,False,False,143
1,1,0,3,False,True,119
34,24,3,103,False,True,1493
23,20,3,76,False,True,9
65,36,18,195,True,False,24
8,5,2,24,True,False,20216
18,5,9,45,False,True,3
0,0,0,0,True,False,0
11,2,2,27,False,True,2
8,5,2,21,False,False,1
15,10,2,46,False,False,4
31,27,3,109,False,False,78
35,35,2,121,False,True,0
1,1,1,7,True,False,19
147,92,38,495,True,True,53
17,10,4,52,True,True,1
20,14,6,69,False,True,19
76,50,19,256,True,True,0
12,11,3,51,True,True,13
12,6,3,41,True,True,9303
142,105,42,521,True,True,520
131,83,11,374,True,True,223
236,133,48,730,False,False,325
6,7,3,24,False,True,1
5,6,1,20,True,False,13283
0,2,0,4,True,True,7
19,11,4,60,True,False,2
5,5,3,19,True,False,2
18,7,3,47,True,False,19
75,35,10,213,False,True,18
24,7,4,61,False,False,4
27,17,14,94,True,False,10
33,19,9,110,False,False,5
19,9,3,60,True,True,8333
155,42,12,340,False,False,38
141,81,32,422,False,False,8697
39,15,4,105,False,True,77
20,9,3,55,False,False,1101
8,8,1,30,False,True,3
8,9,2,37,False,False,4
77,62,26,293,False,False,1380
16,11,2,43,False,False,174
89,53,22,274,False,False,37
8,9,5,43,False,True,3
89,42,19,245,True,True,395
4,6,0,14,True,True,23
17,7,1,40,True,True,6
17,12,2,49,False,True,28
49,30,9,154,False,True,29
5,2,0,8,True,False,4
107,65,19,333,False,True,81
74,49,25,262,True,False,214
42,19,11,130,True,False,5
4,1,0,8,False,True,677
22,18,10,86,True,True,552
2,4,0,11,True,True,1
5,3,3,18,False,True,6
8,4,1,25,False,True,24
6,7,2,30,True,True,20
45,25,13,137,False,False,9
71,39,16,201,False,False,21
28,13,7,79,False,False,7
7,6,2,32,False,True,4
29,17,16,105,True,False,8
0,0,0,0,True,False,90
37,19,6,100,False,False,2
59,20,7,136,True,False,74
20,17,4,78,False,True,15
38,22,8,111,True,False,78
5,2,1,10,True,False,10430
7,6,3,28,True,True,28
15,8,0,33,False,False,62
10,7,3,41,True,False,24
1,1,1,4,False,False,60
18,17,2,55,True,False,15
58,39,19,190,False,False,21
4,3,2,12,False,False,204
23,12,2,73,True,True,23825
186,116,43,554,False,True,2751
46,31,15,167,False,False,6020
149,104,26,458,True,False,25
112,65,28,374,True,False,161
64,21,9,158,False,True,195
29,16,6,83,True,False,15
3,5,0,17,False,True,7
14,12,2,55,False,True,182
5,3,2,16,False,True,1
11,6,3,38,True,True,16
9,7,3,39,False,True,5
57,12,5,120,False,False,7799
21,17,6,78,False,True,55
25,14,9,87,False,False,1204
178,146,25,585,True,False,396
9,3,2,22,True,False,7826
58,36,18,197,True,True,13
107,55,30,322,True,False,12240
40,23,3,112,False,False,8
7,6,1,30,True,True,6
6,2,4,19,False,True,45
14,8,2,36,True,False,37
3,1,0,6,False,True,5
72,54,36,274,False,True,57
3,2,1,12,False,True,31504
43,34,9,152,True,True,331
28,18,8,89,True,True,4
6,3,2,16,False,True,2
7,4,0,16,False,True,3
19,12,4,63,True,True,16
35,18,7,108,True,True,8
85,37,14,229,False,False,17
8,4,0,17,False,False,1
90,51,20,287,True,True,6166
95,47,18,269,True,False,29475
54,24,10,142,True,False,7
5,3,0,16,False,True,50
72,31,12,194,True,True,7493
8,4,0,24,True,True,504
45,33,29,166,True,True,11
32,11,2,71,True,False,33
58,45,5,190,True,False,5
13,6,4,34,True,False,8
29,11,6,79,True,True,4
5,1,0,11,False,True,12
56,23,13,145,True,True,20258
34,30,3,111,True,True,3
21,16,8,69,False,True,22
13,8,2,38,False,True,15670
11,6,6,39,True,True,5
35,18,7,89,True,False,3
50,30,12,159,True,False,12
32,15,10,101,True,False,1
3,3,3,14,True,False,4
220,128,54,691,True,True,467
17,6,0,40,False,False,9
49,31,14,160,True,False,102
35,24,10,124,False,False,33
3,1,0,7,False,True,157
19,10,2,50,True,False,3242
5,4,2,15,True,False,42
7,6,0,20,False,True,19312
33,20,11,107,True,False,54
27,16,5,81,False,True,10
6,2,2,16,True,False,36
84,33,12,215,True,False,53
2,2,1,9,False,True,1
0,0,0,0,True,False,31239
26,13,6,73,False,False,3
65,31,13,167,True,False,14
7,0,0,18,False,True,1597
6,4,2,23,True,False,8
21,16,4,69,True,True,16
161,106,26,549,False,True,1270
28,13,4,76,True,False,8049
53,32,6,162,False,True,44
12,7,0,33,True,True,2
16,4,3,43,True,False,8650
16,5,2,30,False,False,2
7,6,0,24,False,True,4
59,38,11,192,False,True,239
8,3,2,19,False,True,8
131,72,32,407,True,True,122
86,49,17,258,True,False,16
5,3,2,19,False,True,6
19,10,5,57,False,True,38673
2,1,2,8,True,False,4014
0,0,0,0,False,True,3
60,18,14,126,True,False,2
20,10,2,48,False,True,17
21,12,6,73,False,True,10
12,5,3,34,True,True,350
7,4,1,15,False,True,16
8,4,2,26,False,False,7
22,15,2,82,False,True,1224
0,0,0,0,True,True,0
19,13,6,62,True,False,10
22,9,7,68,True,True,16
7,3,0,16,False,True,636
1,0,0,1,False,True,3
5,2,1,14,False,True,7
14,4,3,36,True,False,32
8,6,3,38,False,True,23307
22,18,5,102,True,True,56
32,21,5,103,False,True,193
39,14,4,86,False,True,30
19,12,4,56,False,True,12
8,1,2,21,False,True,3
1,1,0,4,False,True,34
47,24,7,138,True,False,4
4,1,0,12,True,True,18
18,13,3,53,True,False,993
13,7,2,43,False,True,4
12,5,4,32,True,False,32491
25,20,11,83,True,False,63
10,4,7,35,True,False,1
12,9,1,36,False,False,1
14,8,3,36,False,True,7
9,6,2,27,True,True,3
13,11,2,44,True,True,254
44,37,10,153,False,False,2
117,66,28,377,True,True,735
13,5,2,27,True,False,5
72,42,16,220,False,True,15
80,54,10,282,False,True,66
101,41,16,248,True,False,1143
5,2,0,14,False,True,0
50,32,16,174,False,False,39
108,59,23,310,False,False,32855
30,24,11,126,False,True,5
23,12,10,61,True,True,7
55,24,13,167,True,False,1346
5,5,1,22,False,True,548
14,6,4,40,True,False,21
10,2,0,19,True,False,58
27,8,5,61,False,False,14670
7,8,1,32,True,True,47
9,8,4,35,True,False,1162
24,13,0,68,True,True,19
58,42,17,205,True,False,496
57,26,5,135,True,False,34913
23,7,1,54,True,True,5
29,18,4,96,True,False,20
21,17,4,75,True,True,45
45,37,13,156,False,False,24
41,21,5,128,False,True,6
167,74,36,452,False,False,36224
14,7,3,41,False,True,14
23,12,7,75,True,False,2921
74,35,44,252,False,False,16
3,6,0,14,False,True,32
15,12,1,55,False,True,715
39,39,3,142,False,True,11
28,14,10,78,True,False,11
30,18,13,95,True,True,21
3,1,0,7,True,True,28796
49,27,7,138,True,False,1044
25,15,9,81,True,True,10
24,16,7,88,True,False,7
15,15,5,67,False,True,15
23,11,10,89,True,False,64
31,15,12,101,False,True,3701
73,55,30,285,False,True,262
32,24,10,107,False,False,12
43,38,6,157,False,False,38
52,38,19,187,True,False,31
5,4,3,19,False,True,24
120,72,19,357,True,False,138
49,20,17,133,True,True,274
127,83,21,410,True,False,19
15,8,4,37,False,True,12958
6,1,1,14,True,True,229
141,74,42,429,True,False,722
59,39,15,181,False,False,13
7,2,1,14,True,False,188
2,0,2,6,False,True,37
35,20,7,101,True,True,1449
14,13,2,51,True,False,1
243,195,78,874,True,True,86
6,2,0,15,False,True,0
38,22,12,123,True,True,51
107,72,24,358,True,True,4438
0,0,0,0,False,True,3
2,2,0,5,False,True,40
16,11,6,52,False,True,19535
14,7,2,37,False,False,6
8,4,3,26,False,True,23
20,8,2,46,True,False,40208
27,27,5,138,True,False,13259
24,11,6,71,True,False,12
7,2,1,17,True,False,46567
41,10,6,84,False,False,2
7,3,0,15,False,True,16
15,12,3,54,True,False,2
33,20,10,111,False,True,92
12,10,2,44,False,True,9
28,12,8,86,False,False,2
96,67,22,313,True,False,26
11,6,1,28,False,True,3
18,11,2,56,False,True,449
69,40,19,199,False,False,72
14,5,4,44,True,True,23
4,1,0,9,False,True,8
61,31,11,197,False,True,4
5,4,0,16,False,False,5
9,7,1,32,False,True,14536
10,6,0,21,True,False,4
39,37,7,155,True,True,14
17,6,0,32,True,True,9
7,1,0,16,False,False,75
7,6,3,27,True,False,21593
4,4,1,13,False,True,399
13,13,3,62,False,True,3
59,29,16,155,True,False,89
49,33,22,172,True,False,18
17,13,2,47,False,False,2
11,10,3,39,True,False,5
35,26,11,114,False,True,5
23,19,3,76,True,True,3
46,26,5,117,False,True,15
0,0,0,0,False,True,9
17,10,5,55,False,True,3
21,9,2,47,False,True,258
22,10,7,56,False,False,9
129,44,22,364,False,True,32
38,8,0,78,False,False,4
2,3,1,14,True,True,4
19,10,7,59,False,True,35260
46,31,7,157,False,True,27288
14,8,3,51,True,True,93
2,1,0,5,False,True,6
15,13,2,53,True,True,7
64,43,22,208,False,True,35
54,36,15,183,False,True,12
13,4,0,31,False,False,388
1,1,0,5,False,True,10
11,11,2,36,False,False,82
45,23,7,127,True,True,23
9,4,3,29,True,False,44
11,8,4,40,False,True,2326
2,1,0,4,True,True,9
129,93,27,407,True,False,15
68,26,11,174,True,False,1
51,36,13,177,True,True,4
3,1,2,9,True,True,12
2,3,1,12,True,True,2
36,15,12,108,True,False,13
13,11,6,49,False,False,1
65,46,14,207,True,False,12887
0,0,0,0,False,True,3
22,8,4,60,False,False,42
31,21,12,110,False,False,5
168,79,50,495,False,False,42224
60,36,10,212,True,True,21
11,10,3,43,False,True,3563
60,28,14,164,False,False,2002
29,29,9,118,False,True,28
26,19,5,86,True,True,33394
16,12,2,54,True,False,13
39,24,18,139,True,False,16
15,13,9,64,True,False,9
10,9,8,40,True,False,6
20,18,3,65,False,False,33
113,66,33,363,False,False,8650
4,3,1,18,False,True,4
82,31,6,193,False,False,301
10,4,3,21,True,False,1
15,15,5,59,True,False,14
11,6,3,39,False,True,51
9,8,1,33,True,True,2
71,41,17,231,True,True,204
34,16,10,86,False,False,7
5,4,0,15,False,False,8
26,17,6,73,True,False,95
14,10,3,47,False,False,11
184,95,53,543,True,False,44
75,41,16,201,False,False,104
32,22,7,107,True,False,145
5,2,0,13,True,True,9
3,2,3,16,True,False,4
8,5,2,26,False,True,3
109,55,22,330,True,False,1930
10,6,2,30,False,True,34402
7,4,3,17,False,True,1
21,10,4,52,False,False,15
7,7,4,34,True,False,34537
27,14,6,71,False,False,1618
14,8,4,50,False,False,1624
0,0,0,0,False,True,3
11,10,0,29,False,False,2
68,29,22,176,True,False,43731
9,4,2,27,False,True,12
102,79,26,367,True,False,12
8,5,3,32,False,True,15447
6,2,0,13,False,True,4
78,44,13,218,True,False,36114
22,11,3,62,False,True,3
8,3,2,25,False,True,2
32,30,8,134,True,True,62
18,17,3,59,False,False,14817
5,5,2,26,False,True,7
29,21,6,96,False,True,117
18,14,11,79,False,True,1131
60,47,15,217,True,True,1134
14,9,5,51,False,True,21
97,73,32,409,True,True,16066
0,0,1,5,False,True,40
16,6,5,51,False,False,3
37,22,7,133,True,True,24
36,31,5,131,False,True,46
1,1,0,4,True,False,4
9,7,3,34,False,True,10
73,55,27,287,False,True,7
20,14,3,68,False,False,3
15,9,4,55,True,True,3
0,0,0,0,False,True,5
7,3,1,18,True,False,12
13,11,0,46,True,True,3
108,72,21,351,False,False,659
216,84,70,614,True,True,3492
13,4,0,26,True,False,2
47,29,20,165,False,True,10599
32,19,9,96,False,True,9
5,0,0,9,True,False,8
11,7,5,41,True,False,285
36,29,9,135,False,False,19
33,34,5,131,False,True,1021
0,0,0,0,False,True,8
45,27,8,141,False,True,77
5,4,3,23,True,False,0
19,10,2,49,False,True,4
25,17,4,84,False,False,50
94,54,21,283,True,True,20
162,76,15,394,False,True,1
18,11,3,57,True,False,2
56,28,17,181,True,False,34
15,6,3,46,False,True,0
76,41,18,196,True,False,8
22,7,1,51,False,True,19
33,28,8,139,False,True,25443
11,5,1,28,True,False,3
7,6,2,32,True,False,5
7,2,1,16,False,False,46488
5,9,3,31,True,True,4
14,8,4,44,False,True,2664
2,0,0,2,False,True,201
15,9,7,56,True,False,81
13,11,4,48,True,False,8
27,17,6,94,True,False,6
5,4,4,23,False,True,6
32,19,4,84,True,False,2451
9,2,0,18,False,True,90
17,15,4,57,False,False,48620
10,6,1,32,True,True,15
7,3,1,16,True,True,1
24,13,8,73,False,True,40172
19,11,9,73,True,True,25103
21,8,4,42,False,True,3
1,1,1,7,False,True,25
8,2,4,23,False,True,17
14,11,5,48,False,False,6
1,0,1,3,True,False,21
40,36,9,158,False,True,42
12,7,2,34,False,False,3
7,6,1,21,False,True,2
42,19,8,129,True,False,95
17,7,3,46,False,False,1
17,7,3,43,False,False,2
29,25,5,97,True,False,520
18,10,0,51,False,True,9
18,11,4,58,False,True,13
59,31,17,180,False,False,19180
19,8,2,52,False,True,1
18,7,0,39,False,False,2129
8,4,1,29,False,True,109
21,16,4,72,True,False,10
7,3,2,20,False,True,9
31,19,13,101,True,True,21
11,4,1,21,False,False,5
19,7,1,45,False,False,30
7,3,4,21,False,False,3
8,6,3,26,True,True,7
5,2,0,14,False,True,35
37,12,8,100,True,False,26093
32,23,6,102,True,False,527
56,32,13,168,False,True,87
22,18,7,81,True,True,8
9,4,2,23,False,True,1
4,3,2,14,True,False,16
25,9,3,60,False,True,10
8,4,2,21,False,False,1
8,4,1,20,False,False,11
18,5,2,40,False,False,15
3,1,4,15,True,False,1
3,0,1,6,False,False,2
13,9,2,43,False,True,93
32,16,1,83,False,True,75
9,6,2,29,False,True,103
37,18,4,103,True,True,110
32,19,2,87,False,False,50
73,34,8,204,True,True,63
137,61,32,353,True,True,0
10,10,0,37,True,False,4
4,1,2,13,True,True,14
58,20,16,143,True,False,98
28,14,9,80,True,True,6
14,9,4,42,True,True,16
40,23,5,131,False,False,11
9,8,3,33,True,True,36
23,12,7,66,True,False,43
10,6,5,37,True,False,60
23,13,8,74,True,False,122
157,73,25,443,True,True,1376
4,4,0,16,True,True,11
15,3,5,35,False,False,20
4,0,0,6,True,False,1
43,29,14,164,False,True,1
7,4,1,23,False,True,72
3,4,1,14,False,True,3
2,2,0,8,False,True,6
19,9,8,59,False,False,1
50,24,13,138,False,False,2
77,48,24,233,True,False,11
22,15,3,71,False,True,1
22,14,4,66,True,False,3
3,1,0,11,False,True,7
48,26,6,136,False,True,24
3,3,0,10,True,True,19
7,5,1,26,False,True,3
3,3,0,9,True,False,406
15,11,0,42,True,False,1
39,17,10,127,False,True,99
8,5,0,19,False,True,113
36,27,7,123,True,True,20
3,1,1,8,True,True,3
16,6,3,37,True,False,251
15,5,2,37,False,True,5
38,33,12,144,False,False,7
14,11,3,52,True,True,19
8,6,1,23,False,False,2100
18,23,6,74,False,False,7
41,22,12,124,False,True,168
25,9,7,72,False,True,68
8,8,2,32,False,True,1532
17,12,6,70,True,True,2629
26,9,2,60,False,True,111
79,56,25,290,False,True,22
23,21,6,81,True,True,14
7,2,1,15,False,False,1
19,11,2,52,True,False,1
8,7,1,43,True,True,8
25,16,5,76,False,True,1347
7,2,0,17,False,True,3
8,8,3,37,True,False,2
21,8,5,58,False,True,2
7,4,1,23,True,True,9
63,40,20,202,True,False,19
16,6,2,35,True,False,4
3,4,1,16,True,True,4
82,55,21,271,False,False,76
134,74,38,404,True,True,13288
46,36,20,168,False,False,10
33,17,3,93,False,False,221
12,7,2,36,True,False,7
4,3,1,16,True,False,44751
15,8,5,54,False,True,7
29,15,8,94,False,True,2
4,6,2,21,False,True,9
21,12,5,74,True,True,19
41,19,4,108,True,False,56485
22,11,5,62,True,True,13
6,3,1,15,False,True,15
3,3,0,8,True,True,5
25,11,4,78,False,True,5
19,10,5,71,False,True,34
1,1,0,5,False,True,1
45,29,12,150,True,True,55
8,3,3,26,True,False,26905
70,13,10,130,True,False,8
70,28,10,176,True,True,47
11,8,0,38,False,False,102
11,12,2,38,False,False,2219
11,6,3,32,False,True,2
17,13,6,53,False,True,15
23,11,7,66,True,True,11
1,2,0,6,False,False,247
47,13,1,105,True,False,7
23,26,8,114,False,True,10
19,3,5,29,True,False,3
14,11,4,52,True,True,9
3,1,1,7,True,False,61
33,30,12,133,True,True,51
7,3,0,20,True,True,79
207,113,61,645,True,False,65
46,32,15,140,True,False,211
22,15,3,66,False,True,7
4,2,1,10,False,True,327
10,2,3,19,False,False,455
54,37,17,189,False,False,15
14,5,2,35,True,False,8
16,14,5,57,False,True,596
48,40,16,200,False,True,27
66,36,14,212,False,False,5
59,31,16,177,False,False,12
8,3,1,19,False,False,294
53,25,18,155,True,True,38
14,3,3,29,True,False,280
53,51,6,204,False,True,182
27,13,7,71,True,True,30111
7,5,2,21,True,False,25137
130,79,43,436,True,False,810
14,6,1,41,False,True,9
10,7,2,41,False,True,6
15,6,2,37,False,True,148
2,0,3,9,False,False,8422
45,29,10,146,False,False,6710
43,25,4,126,False,True,5
1,0,0,1,False,True,3
15,4,8,43,False,True,1290
21,17,3,71,False,True,1870
2,1,0,5,True,True,3
23,13,0,59,True,True,27710
37,19,6,96,False,False,13
88,73,21,296,True,False,15
13,9,4,47,False,True,31
19,11,5,61,True,False,4
15,10,7,64,True,True,9
69,20,9,153,True,False,13
111,71,32,328,False,False,23023
28,16,9,94,False,False,10
71,31,14,192,True,True,9
21,12,6,61,False,False,52
4,7,0,25,False,True,48866
152,73,44,444,True,False,56228
3,4,3,13,True,False,12
13,4,3,36,False,True,36
122,63,34,327,True,False,15368
15,12,6,56,True,False,3
1,2,0,7,True,False,0
5,1,2,13,True,True,39739
41,15,7,123,False,True,18532
53,22,10,139,False,False,6670
25,18,9,98,False,False,6
13,9,2,39,True,True,57
2,2,0,6,False,True,24
57,39,12,174,True,True,77
20,7,4,46,False,False,3
14,7,2,35,False,False,1
116,52,22,283,True,False,39
8,1,0,13,False,True,4
6,2,0,15,True,True,2
40,24,45,155,True,True,48
75,38,30,244,False,False,45659
9,4,3,25,False,True,126
11,8,2,36,False,True,162
8,5,2,23,True,False,4
9,8,4,39,False,True,653
13,8,2,45,False,True,12
79,49,9,217,False,True,135
28,14,8,80,False,False,8
32,14,9,90,False,True,7799
27,9,5,70,False,False,2
41,12,6,100,True,True,1
28,7,5,66,True,True,6004
26,13,3,73,True,True,10337
20,9,2,55,False,True,12
11,3,1,19,True,False,15
1,2,1,7,False,True,27484
49,21,11,129,False,True,19
16,9,6,56,False,True,1
81,52,38,308,True,True,939
55,32,12,169,False,False,6
81,32,16,213,False,False,28750
68,38,18,210,False,False,313
19,14,6,69,True,True,3
168,113,40,532,False,True,194
29,14,4,80,False,True,4434
0,1,1,4,False,True,69
3,5,3,22,True,False,3
41,16,9,113,False,False,9
99,46,21,276,True,True,26993
5,5,2,20,True,True,0
101,51,25,319,True,True,193
36,24,13,122,False,False,10
35,40,6,151,True,True,3
64,28,10,181,False,True,7
67,46,15,202,False,True,384
99,52,13,270,False,True,19
16,7,3,43,False,False,2
13,7,3,35,True,True,23
10,2,4,20,False,True,9
73,43,9,201,False,True,10
1,1,1,4,False,True,10
30,4,7,67,False,True,832
22,12,7,86,False,True,23
12,5,4,36,False,False,5
37,22,12,129,True,True,13
6,3,2,23,False,True,3
13,9,4,46,False,True,29
0,1,0,3,False,False,2
34,29,11,140,False,True,55272
13,7,3,43,False,True,3
14,8,2,38,True,False,551
42,19,6,123,False,True,32
28,17,9,86,False,True,17
63,27,11,163,False,True,22
11,8,4,41,True,False,3
13,8,7,44,False,False,11
7,4,2,19,True,True,321
15,13,5,54,False,True,798
365,193,95,1147,False,False,558
14,6,2,42,False,True,12
4,8,2,24,False,True,979
66,21,7,151,True,True,1
80,52,21,268,True,True,8514
91,26,19,214,True,True,12602
10,5,3,27,False,True,999
47,28,8,154,False,True,5
36,23,14,136,True,True,14
4,5,1,14,True,True,1279
33,17,12,80,False,False,3
4,2,1,9,True,True,5
30,15,14,101,True,False,4
96,59,43,331,False,True,50
70,33,33,214,True,True,36
4,5,2,18,True,True,18
29,23,7,101,False,False,33
27,21,7,90,False,True,26
3,3,3,12,False,True,24
32,13,6,79,False,True,26
78,34,13,204,True,True,54
3,1,1,9,False,True,4
3,1,0,7,False,True,3
5,2,2,13,False,False,3
76,41,25,245,False,True,13569
34,21,7,88,False,True,21
67,26,9,162,False,False,642
59,40,5,176,True,False,16
29,21,18,126,True,True,180
75,61,12,270,True,True,16619
26,14,0,58,True,False,699
39,26,12,129,False,False,2777
5,4,3,18,False,False,21016
2,1,0,7,False,False,18
6,5,2,19,False,False,1
32,23,13,118,True,False,19
12,9,0,35,False,True,29
45,20,8,127,False,True,292
5,2,0,9,False,False,50
25,15,11,84,True,False,5
33,21,8,117,False,True,8
70,39,21,216,False,False,7393
19,12,5,65,True,True,7352
7,5,5,27,True,False,221
47,35,13,164,False,False,1
0,0,0,0,False,True,1
1,1,0,3,False,True,1
2,0,0,2,False,True,1
11,6,3,38,True,True,2
18,7,2,46,False,True,5
30,15,1,84,False,True,12
97,55,24,291,False,False,7472
39,25,18,139,True,True,19
14,8,1,39,True,True,25
41,18,7,118,False,True,104
33,25,8,120,False,True,161
2,0,0,4,False,True,3
23,17,3,81,True,True,14
3,3,0,9,True,True,1
3,0,0,4,False,True,8
300,132,76,794,True,False,206
29,16,7,101,True,True,10160
40,25,7,118,True,False,4
14,6,0,35,False,True,20
39,39,7,145,False,False,4
9,4,2,24,False,True,19369
19,11,7,56,True,False,4
3,3,0,11,False,True,4
14,7,2,37,True,False,1008
6,5,1,20,False,True,1
58,37,14,190,True,False,3
55,8,8,84,True,False,60375
15,9,3,49,False,True,14
136,79,35,419,True,False,6888
13,9,3,39,False,True,11661
22,10,2,67,False,True,3
5,2,1,18,False,True,31
15,10,5,49,True,False,9
121,54,18,333,False,False,35
7,7,0,27,False,True,48
12,8,3,39,False,True,16
26,17,3,84,False,True,4
22,19,4,79,False,True,45
6,3,3,20,True,False,9
10,7,4,32,False,True,110
19,6,1,43,False,True,4
11,8,3,41,False,False,124
57,37,18,195,True,False,15
22,27,13,111,False,True,1041
11,10,5,50,True,True,19
184,103,56,592,False,False,79
19,15,7,66,True,False,10231
9,7,6,34,False,True,5
49,31,17,155,False,False,6
