48,26,13,6,73,False,False,3
139,19,24,1,73,True,True,39
85,19,13,6,62,True,False,10
277,45,19,8,111,True,False,10
131,0,0,0,0,False,True,5
108,7,3,3,19,True,True,0
72,47,24,7,138,True,False,4
41,117,66,28,377,True,True,735
144,28,18,4,89,False,True,15473
81,47,21,8,118,True,False,22
79,10,4,3,34,True,True,59
59,22,15,5,71,True,False,51
576,595,289,126,1850,False,True,40
42,4,3,2,18,True,False,1472
52,106,60,33,335,True,True,7
41,1,1,0,2,True,False,377
197,16,6,1,35,True,True,19
88,2,2,0,7,True,True,33
307,30,15,12,87,True,False,0
42,1,3,1,12,False,True,70
359,34,35,6,134,True,True,2775
62,8,7,1,25,False,True,15
1024,0,1,0,1,True,True,2
162,7,3,1,18,True,False,3
49,77,51,12,226,True,True,48
1750,433,23,23,647,False,False,0
90,7,1,1,12,True,False,18
123,139,65,25,351,True,True,0
90,21,19,7,86,False,True,2
145,76,39,22,206,True,False,105
258,37,23,7,122,False,True,520
95,8,8,2,30,False,True,2
58,52,9,20,117,False,False,8
137,16,6,6,43,True,True,3
226,3,1,2,10,True,False,27
1200,14,6,2,49,False,True,2
52,0,0,0,2,False,True,5109
92,129,52,33,362,False,True,263
50,2,6,0,13,False,True,12
354,9,6,2,31,False,True,28
687,97,55,25,328,True,True,61
43,9,5,1,27,False,True,12
229,135,94,25,439,True,False,32
197,11,13,4,49,True,True,7
43,0,2,0,4,True,True,7
67,33,19,9,110,False,False,5
128,4,2,2,14,False,False,3
41,10,6,3,39,False,True,51
262,8,6,1,21,False,True,906
84,2,2,0,7,True,False,8817
119,97,75,36,365,False,False,104
45,21,16,2,74,False,True,26
53,8,3,0,18,True,True,10
54,34,20,5,101,False,False,18
64,11,11,6,52,False,True,8100
58,25,10,4,67,False,False,2
52,32,29,8,124,False,True,1288
98,5,3,3,20,False,True,10042
48,5,4,2,17,False,False,249
42,1,1,0,3,False,True,119
58,131,83,11,374,True,True,223
46,71,39,16,201,False,False,21
106,25,10,4,72,True,False,111
82,5,2,1,10,True,False,10430
97,107,55,30,322,True,False,12240
69,45,33,29,166,True,True,11
62,28,14,10,78,True,False,11
83,49,27,7,138,True,False,1044
129,31,19,8,99,False,True,327
51,23,11,10,89,True,False,64
70,73,55,30,285,False,True,262
184,32,24,6,105,False,True,39829
44,52,38,19,187,True,False,31
52,120,72,19,357,True,False,138
68,5,2,0,14,False,True,0
123,3,1,0,13,False,True,-72157
97,50,30,12,159,True,False,12
132,23,11,9,71,False,False,2
103,33,28,8,119,False,True,90
68,19,13,3,62,True,False,12
209,28,16,3,91,True,False,2
116,27,5,4,48,True,False,132
89,60,28,8,150,False,True,12956
110,75,42,12,221,True,False,42
44,45,26,13,133,True,False,45
46,12,5,2,34,False,False,16
78,34,18,4,96,True,False,3
88,7,4,1,23,False,True,1919
45,47,21,4,121,False,False,3198
117,18,24,9,85,True,False,2
102,86,52,24,295,False,True,25
146,41,17,25,129,True,False,8
52,15,11,1,48,False,True,10
48,19,9,11,66,False,False,4
76,117,62,27,330,False,True,155
63,10,5,0,24,False,True,9
694,29,9,6,81,True,False,5
760,5,4,3,20,False,True,5349
123,26,15,6,76,False,False,4008
61,13,12,15,64,False,False,1000
43,3,1,1,9,False,True,1
44,34,17,12,118,True,False,3
64,8,8,0,29,True,False,11
214,3,2,0,10,False,True,14
76,12,5,2,35,True,False,6
117,26,10,6,75,False,True,8
56,34,25,8,118,True,True,18
113,36,28,19,138,True,False,7
74,8,4,1,25,False,True,24
69,7,6,2,32,False,True,4
65,0,0,0,0,True,False,90
623,12,11,0,45,True,True,576
43,18,18,15,81,True,True,30
45,2,0,0,2,True,False,6
103,68,52,24,253,True,False,69
178,11,8,4,39,False,False,19
117,40,26,11,127,False,False,6203
61,10,8,1,41,True,False,24093
41,18,16,5,63,False,True,11
109,24,11,10,71,True,True,1200
51,15,4,0,39,False,True,15752
120,14,7,3,39,True,True,5
41,0,0,0,0,True,False,0
57,31,27,3,109,False,False,78
58,27,17,14,94,True,False,10
308,38,28,11,128,False,True,24
51,89,53,22,274,False,False,37
142,161,25,20,324,True,True,20
640,19,14,4,69,False,True,20473
150,11,8,6,41,True,True,4
81,46,31,15,167,False,False,6020
151,136,108,31,459,False,True,90
169,38,22,7,126,True,True,8
69,40,23,3,112,False,False,8
45,3,1,0,6,False,True,5
52,3,2,1,12,False,True,31504
67,35,18,7,108,True,True,8
184,38,19,5,106,False,True,23
202,60,42,22,230,True,True,6
57,8,1,2,21,False,True,3
172,159,86,19,405,True,True,85
233,0,0,0,0,False,True,7
54,23,7,1,54,True,True,5
51,3,6,0,14,False,True,32
193,26,16,10,90,False,True,19
49,15,15,5,67,False,True,15
42,85,37,14,229,False,False,17
97,25,20,8,93,False,False,89
228,97,41,19,262,False,True,10098
75,30,19,7,108,True,True,20
66,3,1,2,13,True,False,2380
133,170,117,25,547,True,True,87
100,38,17,1,84,False,True,932
64,55,40,12,197,True,False,6
67,0,1,0,2,False,True,7
85,30,9,0,59,False,True,8
48,22,3,1,33,True,False,2487
409,44,20,3,110,True,True,226
214,35,16,1,92,False,True,127
92,4,2,2,14,True,True,12
110,93,59,30,321,True,False,-43618
70,32,19,9,113,True,False,2
257,61,47,6,172,True,False,0
45,41,23,19,145,True,False,83
102,41,25,5,127,True,True,11
174,103,72,35,369,True,False,5
97,24,16,0,74,True,True,15
69,19,8,4,49,True,False,40
66,50,25,9,165,True,True,17
83,29,20,4,101,True,True,8
258,11,9,4,42,False,True,34
182,56,31,16,177,False,False,180
67,37,14,3,93,False,True,21
46,26,15,3,59,False,False,12
73,51,17,5,127,False,False,8
286,7,7,1,30,False,True,9
167,4,1,0,15,False,True,4
67,7,3,0,17,False,True,1
41,18,13,6,61,True,False,1
207,78,55,15,255,True,True,274
255,13,3,2,30,False,True,1067
121,13,18,3,67,True,True,1
45,37,18,3,95,False,True,0
118,14,3,0,27,True,False,5
117,177,108,33,529,False,False,190
67,238,133,49,690,True,False,68
86,89,56,15,306,True,False,17
56,30,15,4,98,False,True,7
78,49,28,23,172,False,False,143
69,1,1,1,7,True,False,19
77,76,50,19,256,True,True,0
61,39,15,4,105,False,True,77
41,20,9,3,55,False,False,1101
212,7,5,2,36,False,True,4
57,8,9,2,37,False,False,4
226,45,33,13,157,True,True,31
60,49,30,9,154,False,True,29
98,6,7,2,30,True,True,20
47,7,6,3,28,True,True,28
47,15,8,0,33,False,False,62
75,29,16,6,83,True,False,15
42,9,7,3,39,False,True,5
43,9,3,2,22,True,False,7826
79,58,36,18,197,True,True,13
54,32,15,10,101,True,False,1
84,56,23,13,145,True,True,20258
71,86,49,17,258,True,False,16
229,44,23,10,133,True,True,5
51,14,4,3,36,True,False,32
338,69,41,10,206,False,False,7
526,28,20,5,95,True,True,24
72,80,54,10,282,False,True,66
45,30,24,11,126,False,True,5
48,55,24,13,167,True,False,1346
239,15,7,4,43,False,True,8
345,10,7,2,28,True,False,8
47,6,2,4,19,False,True,45
45,14,8,2,36,True,False,37
69,72,54,36,274,False,True,57
84,43,34,9,152,True,True,331
289,24,17,6,77,False,True,87
51,33,20,11,107,True,False,54
62,7,0,0,18,False,True,1597
42,59,38,11,192,False,True,239
85,5,3,2,19,False,True,6
75,8,6,3,38,False,True,23307
67,72,42,16,220,False,True,15
52,50,32,16,174,False,False,39
90,32,21,5,103,False,True,193
66,39,14,4,86,False,True,30
57,18,13,3,53,True,False,993
42,44,37,10,153,False,False,2
68,8,4,0,17,False,False,1
107,121,64,26,333,True,False,11
210,9,6,2,28,True,True,14
41,35,18,7,89,True,False,3
108,24,19,2,83,True,True,22
48,35,24,10,124,False,False,33
87,19,10,2,50,True,False,3242
82,49,20,17,133,True,True,274
410,73,47,15,238,True,True,5
261,48,17,16,139,True,True,2
278,7,5,0,17,False,True,35
74,6,2,0,15,False,True,0
70,17,10,5,55,False,True,3
133,115,65,29,375,False,False,95
44,7,8,1,32,True,True,47
120,29,20,12,99,True,True,77
66,23,12,7,75,True,False,2921
46,25,15,9,81,True,True,10
68,31,15,12,101,False,True,3701
43,32,24,10,107,False,False,12
70,34,16,10,86,False,False,7
186,24,6,4,59,True,False,1140
77,96,67,22,313,True,False,26
58,11,6,1,28,False,True,3
124,17,7,4,54,True,False,19293
86,2,3,1,14,True,True,4
64,2,1,0,5,False,True,6
47,54,36,15,183,False,True,12
60,1,1,0,5,False,True,10
106,13,7,1,40,True,True,4
65,2,3,1,12,True,True,2
114,73,37,22,217,False,False,32
44,26,19,5,86,True,True,33394
57,109,55,22,330,True,False,1930
92,6,2,0,13,False,True,4
247,1,1,0,3,True,True,1
90,97,73,32,409,True,True,16066
83,36,31,5,131,False,True,46
79,73,55,27,287,False,True,7
1233,32,21,3,102,False,True,8
46,13,4,0,26,True,False,2
49,5,0,0,9,True,False,8
46,11,7,5,41,True,False,285
79,33,28,8,139,False,True,25443
181,6,3,0,17,False,True,14
142,4,2,1,14,True,True,840
61,7,2,1,16,False,False,46488
107,140,89,42,485,True,True,7
55,14,8,4,44,False,True,2664
52,5,4,3,23,True,False,0
42,19,10,2,49,False,True,4
197,239,152,41,745,True,False,1036
48,18,10,0,51,False,True,9
119,129,89,28,417,False,False,63
1315,5,0,0,12,False,True,1
53,5,3,0,16,False,True,50
342,4,4,0,12,True,True,2
72,3,1,0,7,False,True,157
53,6,2,2,16,True,False,36
65,5,2,0,14,False,True,7595
92,0,0,0,0,True,False,31239
173,117,56,31,369,False,False,5
61,131,72,32,407,True,True,122
42,2,1,2,8,True,False,4014
365,253,180,47,884,False,True,282
71,0,0,0,0,False,True,3
41,1,1,0,4,False,True,34
79,25,20,11,83,True,False,63
45,12,9,1,36,False,False,1
73,9,6,2,27,True,True,3
53,13,11,2,44,True,True,254
45,58,45,5,190,True,False,5
48,15,8,4,37,False,True,12958
61,35,20,7,101,True,True,1449
322,30,25,17,131,True,False,8
56,243,195,78,874,True,True,86
134,42,31,15,144,True,True,7
158,4,2,2,13,True,False,82
2596,51,30,23,186,False,True,23
106,8,4,1,26,False,False,1
219,27,19,5,88,False,True,7
294,43,30,12,158,True,True,888
53,35,26,11,114,False,True,5
160,29,11,4,66,False,True,7
43,107,72,24,358,True,True,4438
48,60,36,10,212,True,True,21
113,3,1,2,11,True,True,20
41,5,2,0,13,True,True,9
95,7,3,0,15,False,True,16
45,15,12,3,54,True,False,2
119,0,0,0,0,False,True,3
65,69,40,19,199,False,False,72
100,61,31,11,197,False,True,4
142,17,6,2,37,True,False,21132
67,38,8,0,78,False,False,4
48,45,23,7,127,True,True,23
47,9,4,3,29,True,False,44
78,11,8,4,40,False,True,2326
148,52,36,8,180,True,True,36
97,75,41,16,201,False,False,104
260,38,24,14,125,True,True,4
174,70,35,15,217,True,True,655
112,31,21,5,98,True,True,1076
43,11,10,3,43,False,True,3563
42,29,29,9,118,False,True,28
204,12,14,0,46,False,True,6
56,7,4,3,17,False,True,1
49,0,0,0,0,False,True,3
41,78,44,13,218,True,False,36114
368,24,13,2,60,False,True,1
140,10,5,0,28,False,False,1094
77,15,3,5,35,False,False,20
111,45,30,12,158,True,True,1175
56,37,12,8,100,True,False,26093
48,9,6,2,29,False,True,103
113,42,31,17,168,True,True,8852
45,15,9,7,56,True,False,81
55,1,1,1,7,False,True,25
45,42,19,8,129,True,False,95
210,7,5,0,21,True,True,137
74,18,11,4,58,False,True,13
51,21,16,4,72,True,False,10
85,95,47,18,269,True,False,29475
92,32,11,2,71,True,False,33
74,13,6,4,34,True,False,8
62,29,11,6,79,True,True,4
138,109,70,24,343,False,True,11
284,160,76,26,426,True,False,5951
455,25,18,10,92,True,True,3
71,65,31,13,167,True,False,14
64,6,4,2,23,True,False,8
105,29,9,1,55,False,False,6
76,12,7,0,33,True,True,2
59,16,5,2,30,False,False,2
68,8,3,2,19,False,True,8
101,8,4,2,26,False,False,7
88,0,0,0,0,True,True,0
45,12,5,4,32,True,False,32491
330,1,0,0,2,False,True,316
51,7,2,1,17,True,False,46567
163,13,11,8,70,True,False,1
89,33,20,10,111,False,True,92
59,17,6,0,32,True,True,9
160,52,5,4,87,True,False,7
77,49,33,22,172,True,False,18
50,11,10,3,39,True,False,5
97,23,19,3,76,True,True,3
113,22,14,5,84,False,True,6014
1342,13,11,3,49,False,True,11
56,22,11,3,62,False,True,3
93,102,79,26,367,True,False,12
41,12,10,2,44,False,True,9
88,7,6,3,27,True,False,21593
42,0,0,0,0,False,True,9
48,129,93,27,407,True,False,15
328,16,11,5,56,True,True,709
90,51,36,13,177,True,True,4
51,3,1,2,9,True,True,12
102,7,5,1,22,False,False,2
118,0,0,0,0,False,True,58
42,14,8,4,50,False,False,1624
177,25,14,9,84,True,False,60
162,43,23,13,138,False,True,7
46,32,30,8,134,True,True,62
92,36,29,9,135,False,False,19
43,18,17,3,59,False,False,14817
136,41,26,9,120,False,True,4370
127,1,2,0,6,True,False,6
45,16,6,5,51,False,False,3
65,15,9,4,55,True,True,3
46,82,31,6,193,False,False,301
60,15,15,5,59,True,False,14
48,8,5,2,26,False,True,3
101,11,5,1,28,True,False,3
90,4,1,2,13,True,True,14
98,25,9,3,60,False,True,10
59,8,4,1,20,False,False,11
66,41,22,12,124,False,True,168
73,37,18,4,103,True,True,110
462,26,14,5,69,True,True,12
111,7,6,1,25,True,True,4
65,15,6,3,46,False,True,0
67,58,20,16,143,True,False,98
45,17,15,4,57,False,False,48620
92,40,23,5,131,False,False,11
356,77,50,10,247,True,True,22
76,10,6,5,37,True,False,60
236,14,6,1,33,False,True,3
42,8,2,4,23,False,True,17
220,40,22,7,135,True,True,40639
47,8,4,1,29,False,True,109
52,29,18,4,96,True,False,20
78,167,74,36,452,False,False,36224
110,120,79,35,424,True,True,9
80,74,35,44,252,False,False,16
54,30,18,13,95,True,True,21
118,3,2,2,11,False,True,275
115,2,0,1,4,False,True,27811
83,127,83,21,410,True,False,19
149,1,2,0,3,False,True,3
66,84,33,12,215,True,False,53
62,2,2,1,9,False,True,1
97,28,13,4,76,True,False,8049
104,2,2,0,10,False,True,25143
62,7,6,0,24,False,True,4
51,6,1,1,14,True,True,229
46,141,74,42,429,True,False,722
51,7,2,1,14,True,False,188
48,41,10,6,84,False,False,2
53,14,6,4,40,True,False,21
150,2,1,0,7,False,True,4
48,27,27,5,138,True,False,13259
1360,31,21,9,108,True,True,170
117,51,21,23,170,True,False,425
94,0,0,0,0,False,True,3
60,31,21,12,110,False,False,5
116,4,2,0,12,False,True,9
85,10,4,3,21,True,False,1
151,10,6,0,25,False,True,2
49,5,4,0,15,False,False,8
47,10,6,2,30,False,True,34402
50,11,10,0,29,False,False,2
44,68,29,22,176,True,False,43731
122,10,7,3,34,False,False,1
57,4,1,0,9,False,True,8
43,9,7,1,32,False,True,14536
41,47,29,20,165,False,True,10599
44,22,10,7,56,False,False,9
48,15,13,2,53,True,True,7
214,37,21,17,130,True,True,246
179,136,93,23,429,True,True,234
61,36,15,12,108,True,False,13
150,47,26,12,164,False,True,16
356,3,3,1,11,False,True,41
117,13,12,3,54,False,True,3191
56,37,22,7,133,True,True,24
48,94,54,21,283,True,True,20
124,18,13,7,59,False,True,5773
201,9,4,3,30,False,False,33099
159,10,8,4,40,False,True,12
118,12,9,2,43,False,False,12
48,157,73,25,443,True,True,1376
89,19,9,8,59,False,False,1
52,3,1,0,11,False,True,7
65,32,19,4,84,True,False,2451
252,23,12,3,66,False,False,5
210,0,0,0,0,False,True,1
63,29,25,5,97,True,False,520
61,59,31,17,180,False,False,19180
41,18,7,0,39,False,False,2129
97,8,6,3,26,True,True,7
190,10,5,2,28,False,False,5
58,32,23,6,102,True,False,527
68,56,32,13,168,False,True,87
44,13,9,2,43,False,True,93
71,32,19,2,87,False,False,50
913,4,2,0,13,False,True,1
73,14,11,3,52,True,True,19
47,23,21,6,81,True,True,14
136,15,6,2,39,False,True,144
144,26,15,4,93,False,False,7
91,20,10,2,48,False,True,17
44,22,15,2,82,False,True,1224
45,2,0,2,6,False,True,37
48,22,18,5,102,True,True,56
216,2,0,0,3,True,False,4
230,2,0,0,3,True,False,47
66,27,8,5,61,False,False,14670
49,9,8,4,35,True,False,1162
45,57,26,5,135,True,False,34913
61,12,5,3,34,True,True,350
80,45,37,13,156,False,False,24
585,11,7,5,42,False,True,4
49,5,4,3,19,False,True,24
139,67,20,21,167,True,False,13
44,54,24,10,142,True,False,7
65,8,4,0,24,True,True,504
75,5,1,0,11,False,True,12
329,16,5,3,43,True,True,5
968,13,10,3,47,False,True,5
585,46,32,13,153,False,True,20282
144,172,87,30,478,True,False,11966
80,24,11,6,71,True,False,12
62,27,16,5,81,False,True,10
49,38,22,12,123,True,True,51
177,18,14,7,75,True,True,487
48,21,9,2,47,False,True,258
45,46,31,7,157,False,True,27288
63,14,8,3,51,True,True,93
54,13,4,0,31,False,False,388
44,14,5,4,44,True,True,23
299,8,6,2,25,False,True,679
120,2,0,0,3,True,False,3841
51,68,26,11,174,True,False,1
49,16,12,2,54,True,False,13
73,39,24,18,139,True,False,16
